date,open,high,low,close,adjusted_close,volume,SMA_5,SMA_10,SMA_20,EMA_12,EMA_26,MACD,MACD_signal,MACD_histogram,BB_middle,BB_upper,BB_lower,BB_width,BB_position,RSI,price_change,price_change_5d,price_change_10d,volume_sma_10,volume_ratio,volatility_10d,volatility_20d,Day_of_Week,Month,Quarter,Symbol,Company_Name,Sector,Market_Cap_Category,Sentiment_Score,Sentiment_Category,Confidence_Score,Primary_Market_Factor,News_Volume,Social_Media_Mentions,Analyst_Coverage,Price_Change_Percent,Volume_Change_Percent,Market_Volatility_Index,Sector_Performance,Market_Phase,Year,Market_Volatility,sentiment_momentum,sentiment_sma_5,sentiment_volatility,day_of_week,month,quarter,year,is_month_end,is_quarter_end,close_lag_1,sentiment_lag_1,close_lag_2,sentiment_lag_2,close_lag_3,sentiment_lag_3,close_lag_5,sentiment_lag_5,close_future_1,return_future_1,close_future_2,return_future_2,close_future_3,return_future_3,close_future_5,return_future_5,symbol
2023-03-21,227.2533,227.6933,222.4533,223.1467,139.1515,11272790.0,228.16001999999997,227.24934000000002,223.13000000000002,225.75114438248497,222.85293531674105,2.898209065743913,2.8525908233086867,0.045618242435226275,223.13000000000002,233.94175031586153,212.31824968413852,21.623500631723005,0.5007723078831874,51.36244685328764,-0.019164270766531155,-0.009117673179396046,-0.01760976496686939,14286276.2,0.7890642629462813,0.011340225444835374,0.012216588919079736,Tuesday,March,Q1,POWERGRID.NSE,Power Grid Corporation of India Ltd,Power,Large Cap,0.0545,Neutral,0.5641,Currency Movement,20.0,136.0,Yes,-0.54,101.58,19.78,1.7,second_wave,2023.0,1.63,0.2874,0.1780600000000001,0.4791229465271819,1,3,1,2023,0,0,227.5067,-0.2329,229.6933,0.5255,232.1467,0.0371,225.2,-0.7212,224.0933,0.004242052425601495,222.1467,-0.004481356883162535,222.4,-0.0033462291846574344,222.0933,-0.004720661340723464,POWERGRID.NSE
2023-03-22,223.0,224.6933,220.8,224.0933,139.7418,7589850.0,227.31733999999997,226.85333999999997,223.47466500000002,225.4960914005642,222.94481418216765,2.5512772183965637,2.7923281023262625,-0.24105088392969876,223.47466500000002,233.92387454839744,213.0254554516026,20.89841909679484,0.5296019998993542,58.53435395865283,0.004242052425601495,-0.018454999349559187,-0.017364361752274626,13886111.2,0.5465785122043384,0.011354521335184381,0.012180987091955954,Wednesday,March,Q1,POWERGRID.NSE,Power Grid Corporation of India Ltd,Power,Large Cap,-0.0803,Neutral,0.4902,Technical Analysis,18.0,242.0,Yes,-1.97,107.64,19.78,-1.64,second_wave,2023.0,0.62,-0.1348,0.06078000000000011,0.47945143526511386,2,3,1,2023,0,0,223.1467,0.0545,227.5067,-0.2329,229.6933,0.5255,228.3067,0.5061,222.1467,-0.008686560463878168,222.4,-0.007556227696231876,220.0933,-0.017849708134959896,222.4533,-0.007318380335333496,POWERGRID.NSE
2023-03-23,224.0,224.5067,221.2533,222.1467,138.5279,17091300.0,225.31733999999997,226.48800999999997,223.84933500000002,224.98080041586203,222.8856946131182,2.0951058027438307,2.6528836424097766,-0.5577778396659459,223.84933500000002,233.47138056745126,214.2272894325488,19.244091134902476,0.41152427058963603,52.91326246552641,-0.008686560463878168,-0.04307620999996986,-0.01617936226749339,14201076.2,1.2035214626902715,0.0112647687080501,0.012023528818915025,Thursday,March,Q1,POWERGRID.NSE,Power Grid Corporation of India Ltd,Power,Large Cap,-0.6538,Negative,0.97,Analyst Upgrade,1.0,435.0,Yes,-0.77,219.73,19.78,2.12,second_wave,2023.0,1.43,-0.5735,-0.0773999999999999,0.5043942361332496,3,3,1,2023,0,0,224.0933,-0.0803,223.1467,0.0545,227.5067,-0.2329,232.1467,0.0371,222.4,0.0011402375097175899,220.0933,-0.009243441383554263,222.0933,-0.00024038169371864981,,,POWERGRID.NSE
2023-03-24,223.0,224.2533,220.8,222.4,138.6859,10371670.0,223.85868,226.07334,224.30667,224.58375419803713,222.84971723436874,1.7340369636683874,2.469114306661499,-0.7350773429931117,224.30667,232.5836434166098,216.0296965833902,16.553946833219584,0.3848208213298241,50.52160041360686,0.0011402375097175899,-0.031752341056530575,-0.018303952341834906,14277700.2,0.7264244139262709,0.01118101037272214,0.01186591862923532,Friday,March,Q1,POWERGRID.NSE,Power Grid Corporation of India Ltd,Power,Large Cap,0.321,Positive,0.7475,Technical Analysis,5.0,84.0,No,4.33,166.15,19.78,1.57,second_wave,2023.0,0.75,0.9748000000000001,-0.11829999999999989,0.4465164579522485,4,3,1,2023,0,0,222.1467,-0.6538,224.0933,-0.0803,223.1467,0.0545,229.6933,0.5255,220.0933,-0.010371852517985669,222.0933,-0.0013790467625899305,222.4533,0.00023965827338123802,225.6933,0.01480800359712231,POWERGRID.NSE
2023-03-27,222.9067,226.2533,219.5467,220.0933,137.2475,19983730.0,222.37600000000003,225.47334,224.55867000000003,223.89291509064682,222.64553817997106,1.2473769106757686,2.2247668274643533,-0.9773899167885847,224.55867000000003,231.9038714104664,217.21346858953368,14.690402820932718,0.19603488383332693,36.76819293743336,-0.010371852517985669,-0.032585413968028165,-0.026537716951364754,14955108.2,1.3362477711796161,0.011507204449572482,0.01208617540987868,Monday,March,Q1,POWERGRID.NSE,Power Grid Corporation of India Ltd,Power,Large Cap,-0.7624,Negative,0.9601,Management Change,12.0,251.0,Yes,-2.5,246.6,19.78,-0.46,second_wave,2023.0,1.98,-1.0834,-0.2241999999999999,0.486246298357804,0,3,1,2023,0,0,222.4,0.321,222.1467,-0.6538,224.0933,-0.0803,227.5067,-0.2329,222.0933,0.00908705535334331,222.4533,0.010722725316945292,,,224.6,0.0204763161804562,POWERGRID.NSE
2023-03-28,221.2533,223.0933,218.6933,222.0933,138.4946,8689170.0,222.16532,225.16267000000002,224.70333499999998,223.61605123054733,222.60463164812134,1.0114195824259866,1.98209737845668,-0.9706777960306934,224.70333499999998,231.71034004660575,217.6963299533942,14.014010093211539,0.31375530753582825,39.25994536267504,0.00908705535334331,-0.004720661340723464,-0.013795293072824122,14865684.2,0.5845119459755509,0.012065536977177563,0.011484668492005206,Tuesday,March,Q1,POWERGRID.NSE,Power Grid Corporation of India Ltd,Power,Large Cap,0.0816,Neutral,0.6138,Interest Rate,18.0,116.0,Yes,1.14,97.66,19.78,-1.97,second_wave,2023.0,0.72,0.844,-0.21877999999999992,0.4360921263525249,1,3,1,2023,0,0,220.0933,-0.7624,222.4,0.321,222.1467,-0.6538,223.1467,0.0545,222.4533,0.0016209403885665274,,,225.6933,0.016209403885664164,,,POWERGRID.NSE
2023-03-29,222.0933,223.6933,220.5467,222.4533,138.7191,19743260.0,221.83732,224.57733,224.713335,223.43716642584775,222.59342189640864,0.8437445294391068,1.7544268086531654,-0.9106822792140585,224.713335,231.70617426501366,217.72049573498634,13.985678530027315,0.3384036215942128,43.527518730684285,0.0016209403885665274,-0.007318380335333496,-0.025638318980564234,15617203.2,1.2641994694671066,0.01093153235616258,0.011061473156906379,Wednesday,March,Q1,POWERGRID.NSE,Power Grid Corporation of India Ltd,Power,Large Cap,-0.5886,Negative,0.8168,Analyst Upgrade,13.0,432.0,No,-2.73,232.75,19.78,-1.77,second_wave,2023.0,0.55,-0.6702,-0.3204399999999999,0.4265477491832928,2,3,1,2023,0,0,222.0933,0.0816,220.0933,-0.7624,222.4,0.321,224.0933,-0.0803,,,225.6933,0.014564854735802824,224.6,0.009650115327576536,225.6533,0.014385041714373159,POWERGRID.NSE
2023-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thursday,March,Q1,POWERGRID.NSE,Power Grid Corporation of India Ltd,Power,Large Cap,-0.3589,Negative,0.8142,Technical Analysis,13.0,113.0,No,-2.82,171.42,19.78,1.2,second_wave,2023.0,0.33,0.22970000000000002,-0.2614599999999999,0.4277087120147698,3,3,1,2023,0,0,222.4533,-0.5886,222.0933,0.0816,220.0933,-0.7624,222.1467,-0.6538,225.6933,,224.6,,,,225.2533,,POWERGRID.NSE
2023-03-31,224.0,226.7467,223.0,225.6933,140.7396,10202060.0,222.54664000000002,223.93198999999998,225.052665,223.78426389879425,222.82304249667465,0.9612214021196053,1.5957857273464533,-0.634564325226848,225.052665,231.49617628672132,218.60915371327866,12.887022573442664,0.5497116379170633,48.49470483232559,0.014564854735802824,0.015965125747985365,-0.027798801361380576,14793627.2,0.6896253273166165,0.010502716310588753,0.0109067675009784,Friday,March,Q1,POWERGRID.NSE,Power Grid Corporation of India Ltd,Power,Large Cap,-0.2604,Negative,0.5657,Sector News,3.0,112.0,Yes,0.83,169.68,19.78,-0.25,second_wave,2023.0,0.76,0.09849999999999998,-0.3777399999999999,0.35118792626677175,4,3,1,2023,1,1,,-0.3589,222.4533,-0.5886,222.0933,0.0816,222.4,0.321,224.6,-0.004844184563742027,,,225.6533,-0.00017723166793159884,,,POWERGRID.NSE
2023-04-03,227.3467,227.3467,223.8533,224.6,140.0578,7643210.0,222.98664,223.42266,225.26533,223.9097617605182,222.95466897840245,0.9550927821157416,1.4676471383003111,-0.5125543561845696,225.26533,231.32414263444105,219.20651736555897,12.11762526888208,0.44509402748172355,47.424145723008984,-0.004844184563742027,0.009892086330935301,-0.02217435162453585,12186845.0,0.6271688857944776,0.01018127058081447,0.010930531004957297,Monday,April,Q2,POWERGRID.NSE,Power Grid Corporation of India Ltd,Power,Large Cap,0.7157,Positive,0.8537,Analyst Upgrade,9.0,239.0,Yes,1.36,247.04,19.78,-0.32,second_wave,2023.0,0.94,0.9761,-0.08211999999999993,0.465300388518595,0,4,2,2023,0,0,225.6933,-0.2604,,-0.3589,222.4533,-0.5886,220.0933,-0.7624,,,225.6533,0.004689670525378498,225.2533,0.002908726625111324,229.0533,0.01982769367764914,POWERGRID.NSE
2023-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tuesday,April,Q2,POWERGRID.NSE,Power Grid Corporation of India Ltd,Power,Large Cap,-0.0648,Neutral,0.4807,Merger & Acquisition,19.0,382.0,Yes,0.73,93.12,19.78,1.43,second_wave,2023.0,1.79,-0.7805,-0.11139999999999992,0.4608930496571001,1,4,2,2023,0,0,224.6,0.7157,225.6933,-0.2604,,-0.3589,222.0933,0.0816,225.6533,,225.2533,,,,231.3467,,POWERGRID.NSE
2023-04-05,226.6,226.6,223.6933,225.6533,140.7146,12019380.0,224.09864000000002,223.23732,225.44333,224.17799841274615,223.15456757259486,1.023430840151292,1.3788038786705075,-0.35537303851921553,225.44333,231.31608272067615,219.57057727932386,11.745505441352293,0.5178766253226327,50.777623385312154,0.004689670525378498,0.025262013882294543,-0.008146573265754298,12460642.0,0.9645875389085089,0.010035654297716298,0.010846415707472506,Wednesday,April,Q2,POWERGRID.NSE,Power Grid Corporation of India Ltd,Power,Large Cap,-0.7253,Negative,0.99,Earnings Report,13.0,433.0,Yes,-1.49,268.76,19.78,-1.83,second_wave,2023.0,2.19,-0.6605,-0.13873999999999992,0.4918045037297735,2,4,2,2023,0,0,,-0.0648,224.6,0.7157,225.6933,-0.2604,222.4533,-0.5886,225.2533,-0.0017726308456380568,,,229.0533,0.015067362187922928,227.3067,0.007327169600444661,POWERGRID.NSE
2023-04-06,227.2,227.4,224.6533,225.2533,140.4652,4282880.0,224.73064,223.44798,225.34866000000002,224.34342942616985,223.31002923388414,1.0334001922857112,1.3097231413935484,-0.27632294910783717,225.34866000000002,231.16658530080858,219.53073469919147,11.635850601617108,0.49180463867533886,44.22575057299978,-0.0017726308456380568,0.014228254521860828,0.009440426410070035,11761651.0,0.36413935424542015,0.007738181634639852,0.009548617299754333,Thursday,April,Q2,POWERGRID.NSE,Power Grid Corporation of India Ltd,Power,Large Cap,0.7747,Positive,0.9357,Analyst Upgrade,12.0,451.0,Yes,2.72,208.02,19.78,-1.36,second_wave,2023.0,1.77,1.5,0.0879800000000001,0.557915573461712,3,4,2,2023,0,0,225.6533,-0.7253,,-0.0648,224.6,0.7157,,-0.3589,,,229.0533,0.016869897133582556,231.3467,0.027051323998360965,231.2,0.026400057180072434,POWERGRID.NSE
2023-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,Friday,April,Q2,POWERGRID.NSE,Power Grid Corporation of India Ltd,Power,Large Cap,0.1637,Positive,0.5456,Global Sentiment,4.0,129.0,No,0.36,137.12,19.78,-2.13,second_wave,2023.0,0.42,-0.611,0.17280000000000012,0.5472580176561042,4,4,2,2023,0,0,225.2533,0.7747,225.6533,-0.7253,,-0.0648,225.6933,-0.2604,229.0533,,231.3467,,227.3067,,,,POWERGRID.NSE
2023-04-10,225.2,229.4,225.0,229.0533,142.8348,4145640.0,226.05064000000002,223.94398,225.39866,225.06802489906678,223.73545669804088,1.3325682010259072,1.3142921533200203,0.018276047705886977,225.39866,231.33052737842831,219.4667926215717,11.863734756856616,0.8080513914800573,44.14124349426889,0.016869897133582556,0.029669148535894863,0.02213363808735025,11417230.0,0.36310383516842526,0.009220424623001012,0.010265882551017135,Monday,April,Q2,POWERGRID.NSE,Power Grid Corporation of India Ltd,Power,Large Cap,0.4466,Positive,0.8392,Management Change,6.0,55.0,No,2.08,198.21,19.78,-0.65,second_wave,2023.0,0.27,0.2829,0.11898000000000013,0.5180330535357328,0,4,2,2023,0,0,,0.1637,225.2533,0.7747,225.6533,-0.7253,224.6,0.7157,231.3467,0.010012516737370802,227.3067,-0.007625299439038891,231.2,0.009372054451954881,236.6533,0.033180050232849645,POWERGRID.NSE
2023-04-11,228.9067,232.0,228.4533,231.3467,144.2649,5106600.0,227.18132,224.86398,225.675995,226.03397491459498,224.299252498186,1.734722416408971,1.3983782059378105,0.3363442104711605,225.675995,232.17811291129775,219.17387708870226,13.00423582259549,0.9360659924473896,53.150557549981336,0.010012516737370802,0.025049037787120865,0.04141407457324364,10218760.0,0.4997279513365614,0.008638328151230263,0.010194223987187237,Tuesday,April,Q2,POWERGRID.NSE,Power Grid Corporation of India Ltd,Power,Large Cap,-0.5184,Negative,0.8355,Insider Trading,13.0,111.0,Yes,-1.61,206.64,19.78,-2.39,second_wave,2023.0,2.07,-0.965,0.02826000000000013,0.5439996120300903,1,4,2,2023,0,0,229.0533,0.4466,,0.1637,225.2533,0.7747,,-0.0648,227.3067,-0.01746296791784796,231.2,-0.000634113216224863,,,230.3067,-0.004495417483802444,POWERGRID.NSE
2023-04-12,231.4,231.5467,227.0533,227.3067,141.7456,9118800.0,227.72266,225.35465,225.713995,226.22977877388809,224.52202638720928,1.7077523866788056,1.4602530420860096,0.247499344592796,225.713995,232.24635161399613,219.1816383860039,13.064713227992229,0.6219089138969766,49.64404197457038,-0.01746296791784796,0.012051202137132844,0.022062500000000096,10093473.0,0.9034353190423158,0.011021024754638165,0.011001089889159153,Wednesday,April,Q2,POWERGRID.NSE,Power Grid Corporation of India Ltd,Power,Large Cap,-0.9948,Negative,0.99,Currency Movement,18.0,259.0,Yes,-0.74,255.98,19.78,1.92,second_wave,2023.0,1.76,-0.47640000000000005,-0.025639999999999885,0.6015097643060796,2,4,2,2023,0,0,231.3467,-0.5184,229.0533,0.4466,,0.1637,225.6533,-0.7253,231.2,0.017127959712582186,,,236.6533,0.04111889354779241,229.9467,0.011614263899832222,POWERGRID.NSE
2023-04-13,227.3067,231.6533,227.0,231.2,144.1734,11428620.0,228.83200000000002,226.46532000000002,225.96932999999999,226.99442819328993,225.01669109926783,1.9777370940221033,1.5637498524732285,0.4139872415488748,225.96932999999999,232.94807899453576,218.9905810054642,13.957497989071555,0.8747569947060365,64.57531717734781,0.017127959712582186,0.024580628778750446,0.05046359884648921,9237962.0,1.2371365026182182,0.010955324875081966,0.01161195849298311,Thursday,April,Q2,POWERGRID.NSE,Power Grid Corporation of India Ltd,Power,Large Cap,-0.0952,Neutral,0.6207,Industry Trend,5.0,141.0,Yes,0.31,104.6,19.78,-1.0,second_wave,2023.0,1.1,0.8996,-0.1996199999999999,0.5937613658327354,3,4,2,2023,0,0,227.3067,-0.9948,231.3467,-0.5184,229.0533,0.4466,225.2533,0.7747,,,236.6533,0.023586937716262968,230.3067,-0.0038637543252594275,230.9067,-0.0012685986159168827,POWERGRID.NSE
2023-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,Friday,April,Q2,POWERGRID.NSE,Power Grid Corporation of India Ltd,Power,Large Cap,0.0762,Neutral,0.5895,IPO Related,11.0,435.0,Yes,-2.75,109.11,19.78,2.75,second_wave,2023.0,0.46,0.1714,-0.2171199999999999,0.5904065815652426,4,4,2,2023,0,0,231.2,-0.0952,227.3067,-0.9948,231.3467,-0.5184,,0.1637,236.6533,,230.3067,,229.9467,,231.5467,,POWERGRID.NSE
2023-04-17,232.6,239.9067,232.3067,236.6533,147.5741,21815050.0,231.112,227.92132,226.541995,228.48040847124534,225.87866212895167,2.6017463422936657,1.7713491504373162,0.8303971918563495,226.541995,234.98169311793586,218.1022968820641,16.879396235871752,1.0990323859162494,69.54364955871188,0.023586937716262968,0.05060969140074745,0.06555803349313094,10550550.0,2.0676694579903416,0.012419643205884831,0.012564909424318527,Monday,April,Q2,POWERGRID.NSE,Power Grid Corporation of India Ltd,Power,Large Cap,-0.0274,Neutral,0.4359,Management Change,8.0,340.0,No,-0.57,105.78,19.78,-0.97,second_wave,2023.0,0.89,-0.1036,-0.3119199999999999,0.5309937958415542,0,4,2,2023,0,0,,0.0762,231.2,-0.0952,227.3067,-0.9948,229.0533,0.4466,230.3067,-0.026818134376321745,229.9467,-0.02833934705326313,230.9067,-0.024282779914752917,231.9467,-0.019888165514700185,POWERGRID.NSE
2023-04-18,236.9067,237.5067,229.6533,230.3067,143.6164,13482830.0,231.36268,228.70666,226.641995,228.76137639874608,226.2066649342145,2.5547114645315787,1.928021613256169,0.6266898512754098,226.641995,235.21605889586124,218.06793110413878,17.14812779172246,0.7137087526119895,61.167923970525436,-0.026818134376321745,0.005472088810770215,0.035303589562393434,9924507.0,1.3585390186132167,0.016296523332635576,0.013867599982032462,Tuesday,April,Q2,POWERGRID.NSE,Power Grid Corporation of India Ltd,Power,Large Cap,-0.7815,Negative,0.99,Currency Movement,5.0,417.0,No,-3.53,306.39,19.78,-1.45,second_wave,2023.0,0.28,-0.7541,-0.3645399999999999,0.5729540338359516,1,4,2,2023,0,0,236.6533,-0.0274,,0.0762,231.2,-0.0952,231.3467,-0.5184,229.9467,-0.0015631329874468136,230.9067,0.0026052216457446153,231.5467,0.005384124734538753,232.9067,0.011289293798226518,POWERGRID.NSE
2023-04-19,229.0,231.4,228.6533,229.9467,143.3919,8264190.0,231.08267999999998,229.132,226.531995,228.94373387586205,226.48370456871714,2.4600293071449073,2.034423152033917,0.4256061551109904,226.531995,234.86166945536837,218.20232054463162,16.659348910736753,0.704972296234174,60.298472430328665,-0.0015631329874468136,-0.006051523535887893,0.018845929409512907,9730720.0,0.8492886446223917,0.01588311514165827,0.013329721318411697,Wednesday,April,Q2,POWERGRID.NSE,Power Grid Corporation of India Ltd,Power,Large Cap,0.2638,Positive,0.7337,Interest Rate,3.0,454.0,No,1.38,159.72,19.78,1.85,second_wave,2023.0,1.3,1.0453,-0.11281999999999992,0.5510394159122274,2,4,2,2023,0,0,230.3067,-0.7815,236.6533,-0.0274,,0.0762,227.3067,-0.9948,230.9067,0.004174880526661262,231.5467,0.0069581342111020295,231.9467,0.008697667763877481,238.3067,0.03635625125300779,POWERGRID.NSE
2023-04-20,230.8533,232.9067,229.6533,230.9067,143.9905,7308750.0,231.80268,229.76267,226.59266499999998,229.24572866419098,226.8113338599233,2.4343948042676686,2.1144174824806674,0.3199773217870012,226.59266499999998,235.03618747627513,218.14914252372483,16.887044952550298,0.7554641745860047,65.3193816372559,0.004174880526661262,0.015837632590680384,0.02807969723953696,9697274.0,0.7536911919782817,0.015707489355106193,0.013143666565042587,Thursday,April,Q2,POWERGRID.NSE,Power Grid Corporation of India Ltd,Power,Large Cap,0.3778,Positive,0.8128,Industry Trend,18.0,464.0,No,-0.24,166.98,19.78,-1.18,second_wave,2023.0,2.25,0.11400000000000005,-0.018219999999999903,0.49493714034096165,3,4,2,2023,0,0,229.9467,0.2638,230.3067,-0.7815,236.6533,-0.0274,231.2,-0.0952,231.5467,0.0027716822422216847,231.9467,0.004503983643610043,232.9067,0.008661507006942681,235.9467,0.021826997657495406,POWERGRID.NSE
2023-04-21,231.8,232.3467,229.6,231.5467,144.3896,5030650.0,231.87201999999996,230.35201,226.79466499999998,229.59972425431542,227.1621017221512,2.4376225321642266,2.1790584924173793,0.2585640397468474,226.79466499999998,235.51889639591496,218.070433604085,17.448462791829968,0.7723469142637075,63.92942604882533,0.0027716822422216847,0.0014995674740483356,0.026117056564207042,8998401.0,0.5590604375155097,0.015694702625174983,0.012943948627679584,Friday,April,Q2,POWERGRID.NSE,Power Grid Corporation of India Ltd,Power,Large Cap,0.219,Positive,0.625,Management Change,4.0,93.0,No,-1.32,141.97,19.78,-2.57,second_wave,2023.0,0.95,-0.15880000000000002,0.010340000000000099,0.4986168657173338,4,4,2,2023,0,0,230.9067,0.3778,229.9467,0.2638,230.3067,-0.7815,,0.0762,231.9467,0.001727513283497517,232.9067,0.0058735451638913805,238.3067,0.029194974491107084,237.2533,0.024645568259016537,POWERGRID.NSE
2023-04-24,231.0,232.3067,229.9467,231.9467,144.6391,5725070.0,230.93069999999997,231.02134999999998,227.234665,229.96079744595917,227.51651640939923,2.4442810365599428,2.2321030012458922,0.21217803531405055,227.234665,236.0711542991322,218.39817570086782,17.672978598264365,0.7666237031748993,63.97189549409532,0.001727513283497517,-0.019888165514700185,0.02971499196682137,9142620.0,0.6261957732028675,0.015622919466174176,0.012046269227094113,Monday,April,Q2,POWERGRID.NSE,Power Grid Corporation of India Ltd,Power,Large Cap,-0.7534,Negative,0.9279,Management Change,12.0,182.0,Yes,-5.23,210.09,19.78,-0.78,second_wave,2023.0,0.71,-0.9723999999999999,-0.1348599999999999,0.49593828121831623,0,4,2,2023,0,0,231.5467,0.219,230.9067,0.3778,229.9467,0.2638,236.6533,-0.0274,232.9067,0.004138881906920799,238.3067,0.027420092633350768,235.9467,0.017245341278836923,,,POWERGRID.NSE
2023-04-25,231.3067,233.9067,230.6533,232.9067,145.2377,8338700.0,231.4507,231.40668999999997,227.675335,230.4140132235039,227.91578926796225,2.498223955541647,2.285327192105043,0.2128967634366039,227.675335,236.72859072010843,218.62207927989155,18.106511440216877,0.7889217515628373,61.38004366867341,0.004138881906920799,0.011289293798226518,0.01682315862727135,9561926.0,0.8720732622277144,0.014871610763664823,0.012045282820043654,Tuesday,April,Q2,POWERGRID.NSE,Power Grid Corporation of India Ltd,Power,Large Cap,-0.0309,Neutral,0.44,Dividend Announcement,6.0,143.0,Yes,2.12,123.49,19.78,-0.67,second_wave,2023.0,1.23,0.7224999999999999,0.015260000000000103,0.48760741084515014,1,4,2,2023,0,0,231.9467,-0.7534,231.5467,0.219,230.9067,0.3778,230.3067,-0.7815,238.3067,0.023185249715873324,235.9467,0.013052436877084128,237.2533,0.018662408595373048,,,POWERGRID.NSE
2023-04-26,234.0533,239.5067,232.0,238.3067,148.6051,13581020.0,233.12269999999998,232.10269000000002,228.48333499999998,231.62827272758025,228.6854863592243,2.9427863683559394,2.4168190273552224,0.5259673410007171,228.48333499999998,238.31046900084255,218.65620099915742,19.654268001685125,0.9998082349929178,69.03713621426726,0.023185249715873324,0.03635625125300779,0.030084717006985562,10409368.0,1.3046920812099254,0.016206360845988133,0.012650213343806054,Wednesday,April,Q2,POWERGRID.NSE,Power Grid Corporation of India Ltd,Power,Large Cap,0.7199,Positive,0.884,Sector News,14.0,142.0,Yes,0.56,197.54,19.78,1.75,second_wave,2023.0,0.32,0.7508,0.1064800000000001,0.4682554693279678,2,4,2,2023,0,0,232.9067,-0.0309,231.9467,-0.7534,231.5467,0.219,229.9467,0.2638,235.9467,-0.009903204567895174,237.2533,-0.004420354106703717,,,240.0933,0.007497061559746276,POWERGRID.NSE
2023-04-27,238.0,238.3067,233.5067,235.9467,147.1334,9794460.0,234.13070000000002,232.96669000000003,229.16067000000004,232.29264615410636,229.22335403631882,3.0692921177875405,2.5473136454416863,0.5219784723458543,229.16067000000004,239.08924514600045,219.23209485399963,19.857150292000824,0.8417423900313435,63.7956822653364,-0.009903204567895174,0.021826997657495406,0.03801031821763279,10476934.0,0.9348593777530717,0.01529177748082967,0.012999128722917686,Thursday,April,Q2,POWERGRID.NSE,Power Grid Corporation of India Ltd,Power,Large Cap,-0.2541,Negative,0.5703,Industry Trend,11.0,198.0,Yes,-2.08,137.89,19.78,-0.87,second_wave,2023.0,1.61,-0.974,-0.019899999999999897,0.47438147846549716,3,4,2,2023,0,0,238.3067,0.7199,232.9067,-0.0309,231.9467,-0.7534,230.9067,0.3778,237.2533,0.005537691351479079,,,,,240.0933,0.01757430809585392,POWERGRID.NSE
2023-04-28,236.9467,237.9467,233.0933,237.2533,147.9482,10585490.0,235.27201999999997,233.57201999999998,230.01867,233.05582366885926,229.81816484844336,3.237658820415902,2.6853826804365295,0.5522761399793725,230.01867,239.60801773745192,220.42932226254806,19.17869547490386,0.8772222156333225,65.70138067474065,0.005537691351479079,0.024645568259016537,0.026182093425605624,10392621.0,1.0185582635987591,0.014596389776138531,0.012616279594299723,Friday,April,Q2,POWERGRID.NSE,Power Grid Corporation of India Ltd,Power,Large Cap,-0.2496,Negative,0.6302,Sector News,3.0,146.0,No,0.55,168.28,19.78,-2.92,second_wave,2023.0,1.56,0.004500000000000004,-0.11361999999999987,0.4782839398423398,4,4,2,2023,0,0,235.9467,-0.2541,238.3067,0.7199,232.9067,-0.0309,231.5467,0.219,,,,,240.0933,0.01197032875833548,239.6933,0.010284366961386793,POWERGRID.NSE
2023-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monday,May,Q2,POWERGRID.NSE,Power Grid Corporation of India Ltd,Power,Large Cap,-0.6829,Negative,0.9068,Policy Change,15.0,123.0,No,-1.72,275.11,19.78,-0.91,second_wave,2023.0,2.07,-0.43329999999999996,-0.0995199999999999,0.517873142874885,0,5,2,2023,0,0,237.2533,-0.2496,235.9467,-0.2541,238.3067,0.7199,231.9467,-0.7534,,,240.0933,,240.0933,,239.6933,,POWERGRID.NSE
2023-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monday,May,Q2,POWERGRID.NSE,Power Grid Corporation,Power,Large Cap,0.0579,Neutral,0.5335,Sector News,3.0,264.0,Yes,-1.17,13.1,19.78,2.81,second_wave,2023.0,1.79,0.7407999999999999,-0.0817599999999999,0.4633960179419373,0,5,2,2023,0,0,,-0.6829,237.2533,-0.2496,235.9467,-0.2541,232.9067,-0.0309,240.0933,,240.0933,,239.6933,,238.8533,,POWERGRID.NSE
2023-05-02,238.6933,241.1467,238.2533,240.0933,149.7192,6732910.0,236.90133999999998,233.91601999999997,230.91867000000002,234.13851233518864,230.5792859707809,3.559226364407749,2.8601514172307736,0.6990749471769755,230.91867000000002,240.75175842249013,221.0855815775099,19.666176844980214,0.9665182293599582,64.81751903192207,0.01197032875833548,0.0351227243155432,0.014536032246328379,8884407.0,0.7578344846200765,0.013137292498299062,0.012695657059161296,Tuesday,May,Q2,POWERGRID.NSE,Power Grid Corporation of India Ltd,Power,Large Cap,-0.989,Negative,0.99,Industry Trend,18.0,147.0,Yes,-1.74,257.92,19.78,2.81,second_wave,2023.0,1.41,-1.0469,-0.42353999999999986,0.5375759792293963,1,5,2,2023,0,0,,0.0579,,-0.6829,237.2533,-0.2496,238.3067,0.7199,240.0933,0.0,239.6933,-0.0016660190017797616,239.6933,-0.0016660190017797616,238.8533,-0.005164658905517205,POWERGRID.NSE
